골프장명,골프장지역명,"대중제,회원제",18,사용일자,사용시간,성별코드,나이,"도민,비도민",판매업체명
더클래식CC,동부권,대중제,18,20210722,711,1,60.0,도민,섬프로
라온GC,서부권,대중제,27,20210716,844,1,50.0,도민,라온GC
아덴힐GC,서부권,대중제,18,20210713,648,1,40.0,도민,아덴힐GC
라온GC,서부권,대중제,27,20210701,1331,1,40.0,도민,라온GC
라온GC,서부권,대중제,27,20210703,1338,1,60.0,도민,라온GC
라온GC,서부권,대중제,27,20210703,720,2,40.0,도민,라온GC
라온GC,서부권,대중제,27,20210701,1345,1,40.0,도민,라온GC
그린필드CC(구 제피로스),제주시권,회원제,18,20210711,728,0,50.0,도민,(주)부민가자투어
그린필드CC(구 제피로스),제주시권,회원제,18,20210711,735,0,50.0,도민,(주)부민가자투어
타미우스CC,서부권,회원제,27,20210719,1629,2,40.0,도민,섬프로
라온GC,서부권,대중제,27,20210705,1242,1,40.0,도민,라온GC
타미우스CC,서부권,회원제,27,20210722,1615,1,30.0,도민,섬프로
아덴힐GC,서부권,대중제,18,20210623,1404,1,30.0,도민,아덴힐GC
라온GC,서부권,대중제,27,20210701,741,1,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210625,1235,1,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210630,727,1,30.0,도민,라온GC
라온GC,서부권,대중제,27,20210709,1214,1,40.0,도민,라온GC
라온GC,서부권,대중제,27,20210708,1228,2,40.0,도민,라온GC
라온GC,서부권,대중제,27,20210624,816,1,50.0,도민,라온GC
더클래식CC,동부권,대중제,18,20210720,711,2,30.0,도민,섬프로
라온GC,서부권,대중제,27,20210703,1317,1,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210704,659,1,30.0,도민,라온GC
라온GC,서부권,대중제,27,20210706,727,1,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210630,1406,2,40.0,도민,라온GC
라온GC,서부권,대중제,27,20210708,1235,1,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210717,727,1,40.0,도민,라온GC
아덴힐GC,서부권,대중제,18,20210724,1406,2,30.0,도민,아덴힐GC
라온GC,서부권,대중제,27,20210709,734,2,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210704,1310,1,50.0,도민,라온GC
그린필드CC(구 제피로스),제주시권,회원제,18,20210624,817,1,20.0,비도민,(주)부민가자투어
더클래식CC,동부권,대중제,18,20210617,718,1,50.0,도민,섬프로
해비치CC,동부권,회원제+대중제,36,20210620,1159,1,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20210616,705,1,50.0,도민,해비치CC
그린필드CC(구 제피로스),제주시권,회원제,18,20210703,803,1,50.0,도민,섬프로
라온GC,서부권,대중제,27,20210614,659,1,40.0,도민,라온GC
그린필드CC(구 제피로스),제주시권,회원제,18,20210624,810,1,50.0,비도민,(주)부민가자투어
라온GC,서부권,대중제,27,20210623,1228,1,40.0,도민,라온GC
타미우스CC,서부권,회원제,27,20210626,1608,1,40.0,도민,섬프로
라온GC,서부권,대중제,27,20210630,741,2,50.0,도민,라온GC
더클래식CC,동부권,대중제,18,20210702,724,1,50.0,도민,섬프로
라온GC,서부권,대중제,27,20210701,713,2,50.0,도민,라온GC
더클래식CC,동부권,대중제,18,20210709,718,1,50.0,도민,섬프로
해비치CC,동부권,회원제+대중제,36,20210630,836,1,60.0,도민,해비치CC
라온GC,서부권,대중제,27,20210628,837,1,40.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20210711,712,1,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20210711,705,1,40.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20210711,719,1,40.0,도민,해비치CC
라온GC,서부권,대중제,27,20210705,816,2,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210707,1345,2,40.0,도민,라온GC
아덴힐GC,서부권,대중제,18,20210610,639,1,40.0,도민,아덴힐GC
해비치CC,동부권,회원제+대중제,36,20210614,836,1,30.0,도민,해비치CC
해비치CC,동부권,회원제+대중제,36,20210615,1227,1,50.0,도민,해비치CC
타미우스CC,서부권,회원제,27,20210610,1615,1,50.0,도민,섬프로
오라CC ,제주시권,회원제+대중제,36,20210722,839,1,40.0,도민,섬프로
그린필드CC(구 제피로스),제주시권,회원제,18,20210701,803,2,50.0,도민,섬프로
라온GC,서부권,대중제,27,20210625,1406,1,40.0,도민,라온GC
라온GC,서부권,대중제,27,20210624,1420,0,40.0,도민,라온GC
더클래식CC,동부권,대중제,18,20210708,724,1,50.0,도민,섬프로
더클래식CC,동부권,대중제,18,20210715,711,1,50.0,도민,섬프로
라온GC,서부권,대중제,27,20210701,720,1,40.0,도민,라온GC
아덴힐GC,서부권,대중제,18,20210704,1352,1,30.0,도민,아덴힐GC
더클래식CC,동부권,대중제,18,20210712,705,1,40.0,도민,섬프로
더클래식CC,동부권,대중제,18,20210713,705,1,50.0,도민,섬프로
라온GC,서부권,대중제,27,20210703,1221,1,40.0,도민,라온GC
더클래식CC,동부권,대중제,18,20210701,718,2,50.0,도민,섬프로
라온GC,서부권,대중제,27,20210701,1338,1,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210701,1359,1,50.0,도민,라온GC
그린필드CC(구 제피로스),제주시권,회원제,18,20210616,756,2,30.0,도민,(주)부민가자투어
라온GC,서부권,대중제,27,20210622,713,2,40.0,도민,라온GC
아덴힐GC,서부권,대중제,18,20210621,749,2,40.0,도민,아덴힐GC
그린필드CC(구 제피로스),제주시권,회원제,18,20210618,756,2,40.0,도민,(주)부민가자투어
해비치CC,동부권,회원제+대중제,36,20210620,658,1,40.0,도민,해비치CC
라온GC,서부권,대중제,27,20210624,858,2,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210706,858,1,20.0,도민,라온GC
라온GC,서부권,대중제,27,20210705,1221,2,30.0,도민,라온GC
해비치CC,동부권,회원제+대중제,36,20210624,836,1,40.0,도민,해비치CC
라온GC,서부권,대중제,27,20210702,851,1,40.0,도민,라온GC
라온GC,서부권,대중제,27,20210706,1242,1,40.0,도민,라온GC
그린필드CC(구 제피로스),제주시권,회원제,18,20210710,831,1,50.0,도민,(주)부민가자투어
라온GC,서부권,대중제,27,20210710,1331,2,50.0,도민,라온GC
오라CC ,제주시권,회원제+대중제,36,20210716,1243,1,50.0,도민,섬프로
오라CC ,제주시권,회원제+대중제,36,20210717,1311,1,50.0,도민,섬프로
더클래식CC,동부권,대중제,18,20210706,711,2,50.0,도민,섬프로
타미우스CC,서부권,회원제,27,20210704,1629,1,40.0,도민,섬프로
라온GC,서부권,대중제,27,20210717,727,1,50.0,도민,라온GC
라온GC,서부권,대중제,27,20210620,1427,2,40.0,도민,라온GC
오라CC ,제주시권,회원제+대중제,36,20210628,1304,1,30.0,도민,섬프로
아덴힐GC,서부권,대중제,18,20210629,1151,1,50.0,비도민,아덴힐GC
라온GC,서부권,대중제,27,20210615,823,2,40.0,도민,라온GC
라온GC,서부권,대중제,27,20210619,1317,1,40.0,도민,라온GC
